               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.059449,             0.36559,                   0,             0.85879,             0.79691,             0.89838,             0.50757,            0.051454,             0.66792,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.06103,             0.38681,                   0,             0.89558,             0.82946,             0.92841,             0.52728,            0.049422,             0.66875,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.055741,             0.36208,                   0,             0.90183,             0.83516,             0.90931,             0.51442,            0.053332,             0.66897,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.056458,             0.32737,                   0,             0.85078,             0.83559,             0.90262,             0.52007,            0.052263,             0.67186,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.060479,             0.37708,                   0,             0.85078,             0.83559,             0.90262,             0.52007,            0.052263,             0.67186,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.057132,             0.37229,                   0,              0.9098,             0.83895,              0.9216,             0.51538,            0.049329,             0.66753,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.055975,             0.37542,                   0,             0.92367,             0.83172,             0.92209,             0.51566,            0.050409,             0.67027,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.055066,              0.3664,                   0,               0.853,             0.81238,             0.90033,             0.51023,            0.051608,             0.66275,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.056613,              0.3279,                   0,               0.853,             0.81238,             0.90033,             0.51023,            0.051608,             0.66275,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.060541,              0.3649,                   0,              0.8972,             0.82012,             0.90925,             0.50312,            0.049625,             0.67137,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.056676,             0.37039,                   0,             0.74782,             0.82785,             0.83711,             0.47324,            0.051719,             0.67613,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.060305,             0.35875,                   0,              0.9069,             0.79133,             0.89084,             0.49139,            0.050948,             0.68466,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.056464,             0.33778,                   0,              0.9069,             0.79133,             0.89084,             0.49139,            0.050948,             0.68466,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.057949,             0.37771,                   0,             0.90525,             0.85106,             0.92907,             0.53034,            0.048302,             0.67514,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.054944,             0.34434,                   0,             0.88688,             0.82012,             0.90868,             0.51227,            0.051995,              0.6787,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.059712,              0.3769,                   0,             0.78991,             0.83635,             0.89826,             0.51738,            0.051922,                0.69,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.061395,             0.38849,                   0,             0.78991,             0.83635,             0.89826,             0.51738,            0.051922,                0.69,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.057559,             0.34133,                   0,             0.88948,             0.82505,             0.91225,             0.52861,            0.048579,             0.67842,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.057677,             0.35848,                   0,              0.8272,              0.7685,             0.86235,             0.43941,            0.062008,              0.6879,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.061498,             0.40478,                   0,              0.8724,             0.82979,             0.90263,             0.51111,            0.051678,              0.6749,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.057103,             0.35025,                   0,              0.8724,             0.82979,             0.90263,             0.51111,            0.051678,              0.6749,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.056289,             0.34967,                   0,             0.88362,             0.84913,             0.91718,             0.53164,            0.049065,             0.67451,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.056224,             0.35709,                   0,             0.88952,             0.82542,             0.91078,             0.52536,            0.050468,             0.67887,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.057299,             0.36497,                   0,             0.90528,             0.85036,             0.92739,             0.50827,            0.050296,             0.67434,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.061283,             0.39556,                   0,             0.90528,             0.85036,             0.92739,             0.50827,            0.050296,             0.67434,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.057163,             0.37472,                   0,             0.90907,             0.84913,             0.92973,             0.52568,            0.047361,              0.6693,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.054991,             0.37393,                   0,             0.90986,             0.85493,             0.92983,             0.52151,            0.046845,             0.67447,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.055613,             0.34932,                   0,             0.92145,             0.86267,             0.93542,             0.51995,            0.046592,             0.65722,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.055719,             0.35053,                   0,             0.92145,             0.86267,             0.93542,             0.51995,            0.046592,             0.65722,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.053372,             0.33551,                   0,             0.92506,              0.8646,             0.93609,             0.52199,            0.046058,             0.65457,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.053146,             0.34539,                   0,             0.92754,             0.87234,             0.94272,             0.53287,            0.047065,             0.65596,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.053791,             0.36384,                   0,             0.89011,             0.87733,             0.92851,             0.50925,            0.051047,             0.67259,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.058288,             0.36006,                   0,             0.89011,             0.87733,             0.92851,             0.50925,            0.051047,             0.67259,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.056202,             0.39534,                   0,             0.91172,             0.89888,             0.94637,              0.5377,             0.04827,              0.6588,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.055215,              0.3524,                   0,             0.91069,             0.86782,              0.9366,             0.53051,             0.04795,             0.65366,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.059123,             0.38558,                   0,             0.91007,             0.91296,             0.95338,             0.54412,            0.047671,             0.65343,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.056625,             0.34929,                   0,             0.91007,             0.91296,             0.95338,             0.54412,            0.047671,             0.65343,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.054167,             0.38566,                   0,             0.92009,             0.91876,              0.9517,             0.54491,            0.048117,             0.65602,                   0,            0.003136,            0.003136,            0.003136
                 210,             0.05414,             0.37158,                   0,             0.90904,             0.90854,             0.94852,             0.52897,            0.047145,             0.65491,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.053385,             0.36796,                   0,             0.90986,             0.87862,             0.93569,             0.49559,            0.051538,             0.66266,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.056267,             0.36059,                   0,             0.90986,             0.87862,             0.93569,             0.49559,            0.051538,             0.66266,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.054018,             0.37363,                   0,             0.91748,             0.83866,             0.92445,             0.48345,            0.052243,             0.67586,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.053778,             0.35357,                   0,              0.9192,             0.83613,             0.92289,             0.51347,            0.044452,             0.66325,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.055196,             0.35461,                   0,             0.91741,             0.83798,             0.92329,             0.52052,            0.049405,              0.6752,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.057872,              0.3886,                   0,             0.91741,             0.83798,             0.92329,             0.52052,            0.049405,              0.6752,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.055532,             0.36606,                   0,             0.91201,              0.8019,             0.90663,             0.47382,            0.053252,             0.69091,                   0,            0.002872,            0.002872,            0.002872
                 218,             0.05871,             0.36347,                   0,             0.89942,             0.82012,             0.90871,             0.52501,            0.045578,             0.69831,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.054662,             0.34488,                   0,             0.91152,             0.81701,             0.91092,             0.51796,            0.047902,             0.69654,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.052129,             0.31934,                   0,             0.91152,             0.81701,             0.91092,             0.51796,            0.047902,             0.69654,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.053765,             0.34809,                   0,              0.8997,             0.82012,             0.90822,             0.52145,            0.045502,             0.69202,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.053878,             0.35608,                   0,             0.90295,             0.82398,              0.9113,             0.52061,            0.046825,             0.69078,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.056099,             0.41312,                   0,             0.89277,             0.85493,             0.92051,             0.53235,            0.044934,             0.66646,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.054745,             0.39868,                   0,             0.89277,             0.85493,             0.92051,             0.53235,            0.044934,             0.66646,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.053032,             0.32282,                   0,             0.88906,             0.84913,             0.91683,             0.48474,            0.047595,             0.67853,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.051734,             0.34132,                   0,             0.89461,             0.81818,             0.91136,              0.5177,            0.048584,             0.67762,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.056022,             0.35159,                   0,             0.90622,             0.84108,               0.917,             0.52236,            0.046385,             0.66675,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.051935,             0.34653,                   0,             0.90622,             0.84108,               0.917,             0.52236,            0.046385,             0.66675,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.056848,             0.38335,                   0,             0.91448,               0.848,             0.92873,             0.50774,            0.047263,              0.6624,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.056903,             0.35359,                   0,             0.90996,             0.86013,             0.92822,             0.52558,            0.048886,             0.66734,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.056023,              0.3757,                   0,             0.91741,             0.86847,             0.93322,             0.54006,            0.045775,             0.66064,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.055469,             0.36166,                   0,             0.91741,             0.86847,             0.93322,             0.54006,            0.045775,             0.66064,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.055946,             0.39183,                   0,             0.91957,             0.86847,             0.93429,             0.53549,            0.045557,              0.6574,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.054158,             0.35639,                   0,             0.91458,             0.86985,             0.93627,             0.53027,            0.046932,             0.66417,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.051259,             0.32439,                   0,             0.92031,             0.85493,             0.93092,              0.5227,            0.048474,             0.66407,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.053271,             0.35626,                   0,             0.92031,             0.85493,             0.93092,              0.5227,            0.048474,             0.66407,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.053998,              0.3613,                   0,             0.91509,             0.83387,             0.92175,             0.50005,            0.049456,             0.66744,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.056787,             0.34589,                   0,             0.91467,             0.84526,             0.92478,             0.51672,            0.046582,             0.66945,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.055326,             0.34707,                   0,             0.91526,             0.81625,             0.91607,             0.49359,            0.047709,             0.67822,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.057653,             0.37265,                   0,             0.91526,             0.81625,             0.91607,             0.49359,            0.047709,             0.67822,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.055603,             0.37768,                   0,             0.93352,             0.78143,             0.90513,             0.49422,            0.048651,             0.69071,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.055543,             0.34731,                   0,             0.93691,             0.78723,             0.90421,             0.51946,            0.047079,              0.6939,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.053172,             0.35559,                   0,             0.90247,             0.82979,             0.91247,             0.52364,            0.046309,             0.68131,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.053288,             0.35052,                   0,             0.90247,             0.82979,             0.91247,             0.52364,            0.046309,             0.68131,                   0,            0.001981,            0.001981,            0.001981
                 245,             0.05644,             0.36154,                   0,             0.90904,             0.83117,             0.91413,             0.52953,             0.04548,             0.67886,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.054133,              0.3968,                   0,             0.90138,             0.83559,             0.91182,             0.52657,            0.045754,             0.67744,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.051484,             0.31712,                   0,             0.91291,             0.82592,             0.91377,             0.52704,            0.046303,             0.67943,                   0,            0.001882,            0.001882,            0.001882
                 248,             0.05585,             0.37785,                   0,             0.91291,             0.82592,             0.91377,             0.52704,            0.046303,             0.67943,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.051247,             0.36085,                   0,             0.90843,             0.82512,             0.90897,             0.52442,            0.045914,             0.67997,                   0,            0.001816,            0.001816,            0.001816
                 250,             0.05364,             0.37756,                   0,             0.91482,             0.83091,             0.91239,             0.52816,            0.045184,             0.67947,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.051744,              0.3373,                   0,             0.91083,             0.82984,             0.91492,             0.53213,            0.047177,             0.67308,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.054191,             0.38027,                   0,             0.91083,             0.82984,             0.91492,             0.53213,            0.047177,             0.67308,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.054898,             0.35584,                   0,             0.91218,              0.8472,              0.9218,             0.52848,            0.046807,             0.66871,                   0,            0.001684,            0.001684,            0.001684
                 254,             0.05277,             0.35351,                   0,             0.92145,             0.86221,             0.92922,             0.53917,            0.044545,             0.66415,                   0,            0.001651,            0.001651,            0.001651
                 255,             0.05318,             0.34897,                   0,             0.91636,             0.83559,             0.91989,             0.52508,             0.04656,             0.67362,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.054122,             0.33364,                   0,             0.91636,             0.83559,             0.91989,             0.52508,             0.04656,             0.67362,                   0,            0.001585,            0.001585,            0.001585
                 257,             0.05282,             0.34793,                   0,             0.91216,             0.83172,             0.91569,             0.52016,            0.048912,             0.67784,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.053165,             0.30614,                   0,             0.91784,             0.85493,             0.92572,             0.54448,            0.046693,             0.66648,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.053768,             0.36491,                   0,              0.9053,             0.87041,             0.92882,             0.55029,            0.044715,             0.65921,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.054526,             0.32084,                   0,              0.9053,             0.87041,             0.92882,             0.55029,            0.044715,             0.65921,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.051635,             0.33889,                   0,             0.90829,             0.88116,             0.93832,             0.55254,            0.044462,             0.65574,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.055268,             0.39043,                   0,              0.9156,             0.87621,             0.93081,             0.54569,            0.044411,             0.66286,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.053652,              0.3503,                   0,             0.91203,             0.86229,             0.93061,             0.53271,            0.044361,             0.66588,                   0,            0.001354,            0.001354,            0.001354
                 264,             0.05438,             0.36056,                   0,             0.91203,             0.86229,             0.93061,             0.53271,            0.044361,             0.66588,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.053678,             0.37868,                   0,             0.91275,             0.87234,             0.92825,              0.5376,            0.044068,             0.66476,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.051586,             0.36158,                   0,             0.91032,             0.86847,             0.92771,             0.53361,            0.043636,             0.65998,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.049251,             0.32423,                   0,             0.90608,             0.83971,             0.91533,             0.50349,            0.044609,             0.67183,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.055028,             0.35796,                   0,             0.90608,             0.83971,             0.91533,             0.50349,            0.044609,             0.67183,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.053226,             0.35778,                   0,              0.9058,             0.85493,              0.9199,             0.51302,            0.044281,              0.6706,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.058396,             0.38125,                   0,             0.91781,             0.87234,             0.93092,             0.52907,             0.04373,             0.65939,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.054236,             0.33784,                   0,             0.91657,             0.86074,             0.92676,              0.5356,            0.044364,               0.668,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.052352,             0.33967,                   0,             0.91657,             0.86074,             0.92676,              0.5356,            0.044364,               0.668,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.052656,              0.3737,                   0,             0.91289,             0.83752,             0.91934,             0.53826,            0.044992,             0.67138,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.053928,             0.38774,                   0,             0.92097,             0.83405,             0.91864,             0.53917,            0.045436,             0.67152,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.053208,              0.3959,                   0,             0.92127,             0.83366,             0.91928,             0.53766,            0.044324,             0.67078,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.054105,             0.36562,                   0,             0.92127,             0.83366,             0.91928,             0.53766,            0.044324,             0.67078,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.052918,             0.34982,                   0,             0.91307,             0.83172,             0.91851,             0.53728,            0.044369,             0.67436,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.053171,             0.34386,                   0,             0.90774,             0.83946,             0.91937,             0.52345,              0.0452,             0.67536,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.056024,             0.38712,                   0,             0.91581,             0.83366,              0.9205,             0.53278,            0.044495,             0.67597,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.051716,             0.31361,                   0,             0.91581,             0.83366,              0.9205,             0.53278,            0.044495,             0.67597,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.053617,             0.35642,                   0,             0.91724,             0.83603,             0.92251,             0.53393,            0.044494,             0.67472,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.054563,             0.36552,                   0,             0.91542,             0.83743,             0.91749,             0.53143,            0.045229,             0.67672,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.054676,             0.32683,                   0,             0.91136,             0.83559,             0.91969,             0.52479,            0.047011,             0.67948,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.051095,             0.35328,                   0,             0.91136,             0.83559,             0.91969,             0.52479,            0.047011,             0.67948,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.052714,             0.35355,                   0,             0.92569,             0.82398,             0.92038,             0.51997,            0.048516,             0.68273,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.054186,             0.35803,                   0,              0.9057,             0.83559,             0.91864,             0.52547,            0.047687,             0.68198,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.052236,             0.35275,                   0,             0.90575,             0.83946,             0.91977,             0.52947,            0.045826,             0.67835,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.054702,             0.37919,                   0,             0.90575,             0.83946,             0.91977,             0.52947,            0.045826,             0.67835,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.051436,             0.35908,                   0,             0.92637,             0.82735,             0.91929,             0.52939,            0.045382,             0.67813,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.057039,             0.37963,                   0,             0.92257,             0.82969,             0.91638,             0.52877,            0.044775,             0.67577,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.051953,             0.35102,                   0,             0.91223,             0.83172,             0.91707,             0.53002,            0.044832,             0.67688,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.051837,             0.35247,                   0,             0.91223,             0.83172,             0.91707,             0.53002,            0.044832,             0.67688,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.053114,             0.34162,                   0,              0.9031,             0.83172,             0.91394,             0.52703,            0.044891,             0.67797,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.053583,             0.34556,                   0,             0.90676,             0.83366,             0.91467,             0.52687,             0.04495,             0.67705,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.051872,             0.34597,                   0,             0.90743,             0.83366,             0.91446,              0.5221,            0.045141,             0.67766,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.054129,             0.35265,                   0,             0.90743,             0.83366,             0.91446,              0.5221,            0.045141,             0.67766,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.054392,             0.37771,                   0,             0.90828,             0.82785,             0.91278,             0.52068,            0.045287,             0.67888,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.051496,             0.33021,                   0,             0.90099,             0.82592,             0.91004,             0.51796,             0.04533,             0.67976,                   0,            0.000199,            0.000199,            0.000199
                 299,             0.05614,             0.36881,                   0,             0.89801,             0.82205,             0.90884,              0.5202,            0.045231,             0.68284,                   0,            0.000166,            0.000166,            0.000166
